customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_total,segment
CUST_46331,11,9,6527.71,5,4,4,13,Champions
CUST_46332,219,6,4552.05,1,2,2,5,Lost
CUST_46333,276,6,4669.46,1,2,2,5,Lost
CUST_46334,71,9,7062.03,3,4,4,11,Loyal
CUST_46335,138,10,5047.57,2,5,3,10,Loyal
CUST_46336,135,10,6022.08,2,5,3,10,Loyal
CUST_46337,87,9,7328.14,2,4,4,10,Loyal
CUST_46338,2,9,3162.13,5,4,1,10,Loyal
CUST_46339,85,6,3895.67,2,2,2,6,Lost
CUST_46340,27,16,12953.35,4,5,5,14,Champions
CUST_46341,38,7,2928.22,4,3,1,8,At Risk
CUST_46342,26,6,3711.32,4,2,2,8,At Risk
CUST_46343,145,5,2459.63,2,1,1,4,Lost
CUST_46344,87,11,7902.0,2,5,5,12,Loyal
CUST_46345,115,12,9282.55,2,5,5,12,Loyal
CUST_46346,118,6,2680.47,2,2,1,5,Lost
CUST_46347,225,7,4139.7,1,3,2,6,Lost
CUST_46348,188,7,3672.62,1,3,2,6,Lost
CUST_46349,13,9,6870.61,5,4,4,13,Champions
CUST_46350,28,9,4784.82,4,4,3,11,Loyal
CUST_46351,247,5,1830.54,1,1,1,3,Lost
CUST_46352,276,3,1531.2,1,1,1,3,Lost
CUST_46353,31,9,5984.62,4,4,3,11,Loyal
CUST_46354,107,9,5907.62,2,4,3,9,At Risk
CUST_46355,77,11,4732.25,3,5,2,10,Loyal
CUST_46356,52,6,6418.12,3,2,4,9,At Risk
CUST_46357,44,6,2430.16,4,2,1,7,At Risk
CUST_46358,62,8,6011.35,3,3,3,9,At Risk
CUST_46359,58,6,6691.67,3,2,4,9,At Risk
CUST_46360,31,5,2888.97,4,1,1,6,Lost
CUST_46361,4,8,5325.44,5,3,3,11,Loyal
CUST_46362,15,10,7912.03,5,5,5,15,Champions
CUST_46363,253,7,6426.45,1,3,4,8,At Risk
CUST_46364,161,5,4047.4,1,1,2,4,Lost
CUST_46365,65,7,5170.73,3,3,3,9,At Risk
CUST_46366,17,12,9736.08,5,5,5,15,Champions
CUST_46367,32,6,4242.86,4,2,2,8,At Risk
CUST_46368,47,10,4889.01,4,5,3,12,Loyal
CUST_46369,61,6,1989.25,3,2,1,6,Lost
CUST_46370,247,4,3291.63,1,1,1,3,Lost
CUST_46371,90,9,5335.6,2,4,3,9,At Risk
CUST_46372,42,7,5636.75,4,3,3,10,Loyal
CUST_46373,96,9,6499.54,2,4,4,10,Loyal
CUST_46374,74,9,5954.99,3,4,3,10,Loyal
CUST_46375,155,2,510.21,1,1,1,3,Lost
CUST_46376,11,8,8456.94,5,3,5,13,Champions
CUST_46377,137,6,3591.88,2,2,2,6,Lost
CUST_46378,218,6,1809.95,1,2,1,4,Lost
CUST_46379,5,10,6552.15,5,5,4,14,Champions
CUST_46380,18,8,6681.23,5,3,4,12,Loyal
CUST_46381,53,6,5072.15,3,2,3,8,At Risk
CUST_46382,60,7,4179.49,3,3,2,8,At Risk
CUST_46383,22,10,6210.93,4,5,4,13,Champions
CUST_46384,114,8,5550.51,2,3,3,8,At Risk
CUST_46385,63,7,4737.53,3,3,2,8,At Risk
CUST_46386,45,10,7202.76,4,5,4,13,Champions
CUST_46387,41,7,6159.29,4,3,4,11,Loyal
CUST_46388,202,6,4485.19,1,2,2,5,Lost
CUST_46389,349,7,6380.07,1,3,4,8,At Risk
CUST_46390,23,8,7705.35,4,3,5,12,Loyal
CUST_46391,167,10,9029.09,1,5,5,11,Loyal
CUST_46392,63,7,4408.37,3,3,2,8,At Risk
CUST_46393,107,10,3146.17,2,5,1,8,At Risk
CUST_46394,108,9,6677.58,2,4,4,10,Loyal
CUST_46395,181,9,7946.62,1,4,5,10,Loyal
CUST_46396,45,7,9039.19,4,3,5,12,Loyal
CUST_46397,119,3,2499.82,2,1,1,4,Lost
CUST_46398,45,13,9348.16,4,5,5,14,Champions
CUST_46399,52,11,6950.34,3,5,4,12,Loyal
CUST_46400,52,6,4095.28,3,2,2,7,At Risk
CUST_46401,128,8,7728.78,2,3,5,10,Loyal
CUST_46402,144,4,2001.09,2,1,1,4,Lost
CUST_46403,54,13,8694.29,3,5,5,13,Champions
CUST_46404,2,12,6614.67,5,5,4,14,Champions
CUST_46405,51,11,7605.13,3,5,4,12,Loyal
CUST_46406,290,6,4192.86,1,2,2,5,Lost
CUST_46407,278,1,1025.57,1,1,1,3,Lost
CUST_46408,47,6,5914.22,4,2,3,9,At Risk
CUST_46409,13,9,5478.52,5,4,3,12,Loyal
CUST_46410,76,6,5106.17,3,2,3,8,At Risk
CUST_46411,47,8,3839.62,4,3,2,9,At Risk
CUST_46412,133,6,6823.6,2,2,4,8,At Risk
CUST_46413,273,7,7168.0,1,3,4,8,At Risk
CUST_46414,31,4,2980.01,4,1,1,6,Lost
CUST_46415,2,13,7912.05,5,5,5,15,Champions
CUST_46416,17,12,5995.67,5,5,3,13,Champions
CUST_46417,32,10,4833.15,4,5,3,12,Loyal
CUST_46418,5,14,9208.54,5,5,5,15,Champions
CUST_46419,37,10,5705.34,4,5,3,12,Loyal
CUST_46420,5,10,7537.61,5,5,4,14,Champions
CUST_46421,123,11,8227.43,2,5,5,12,Loyal
CUST_46422,218,7,5058.49,1,3,3,7,At Risk
CUST_46423,99,10,6361.15,2,5,4,11,Loyal
CUST_46424,239,6,3703.09,1,2,2,5,Lost
CUST_46425,290,2,2054.28,1,1,1,3,Lost
CUST_46426,15,10,6547.73,5,5,4,14,Champions
CUST_46427,146,6,4052.01,2,2,2,6,Lost
CUST_46428,26,8,4342.78,4,3,2,9,At Risk
CUST_46429,53,12,7128.42,3,5,4,12,Loyal
CUST_46430,61,14,9950.29,3,5,5,13,Champions
CUST_46431,45,9,4720.55,4,4,2,10,Loyal
CUST_46432,28,8,4688.0,4,3,2,9,At Risk
CUST_46433,75,10,5227.24,3,5,3,11,Loyal
CUST_46434,10,9,6374.43,5,4,4,13,Champions
CUST_46435,7,9,5643.81,5,4,3,12,Loyal
CUST_46436,27,13,10173.48,4,5,5,14,Champions
CUST_46437,15,8,4371.98,5,3,2,10,Loyal
CUST_46438,89,6,2914.97,2,2,1,5,Lost
CUST_46439,92,8,7315.54,2,3,4,9,At Risk
CUST_46440,70,5,4911.16,3,1,3,7,At Risk
CUST_46441,217,4,3912.56,1,1,2,4,Lost
CUST_46442,58,11,9338.75,3,5,5,13,Champions
CUST_46443,46,5,4683.62,4,1,2,7,At Risk
CUST_46444,47,14,11499.24,4,5,5,14,Champions
CUST_46445,17,6,4717.45,5,2,2,9,At Risk
CUST_46446,51,10,8924.33,3,5,5,13,Champions
CUST_46447,20,4,2731.92,5,1,1,7,At Risk
CUST_46448,301,8,6707.05,1,3,4,8,At Risk
CUST_46449,10,12,7194.93,5,5,4,14,Champions
CUST_46450,1,1,355.18,5,1,1,7,At Risk
CUST_46451,40,7,2979.11,4,3,1,8,At Risk
CUST_46452,19,8,3889.49,5,3,2,10,Loyal
CUST_46453,25,5,3474.83,4,1,2,7,At Risk
CUST_46454,46,9,3816.93,4,4,2,10,Loyal
CUST_46455,190,8,4953.43,1,3,3,7,At Risk
CUST_46456,18,8,5812.94,5,3,3,11,Loyal
CUST_46457,123,6,3203.48,2,2,1,5,Lost
CUST_46458,179,9,4174.07,1,4,2,7,At Risk
CUST_46459,11,12,7101.34,5,5,4,14,Champions
CUST_46460,108,9,8603.62,2,4,5,11,Loyal
CUST_46461,183,7,4451.1,1,3,2,6,Lost
CUST_46462,137,8,4046.98,2,3,2,7,At Risk
CUST_46463,124,5,3852.78,2,1,2,5,Lost
CUST_46464,237,5,1773.54,1,1,1,3,Lost
CUST_46465,4,11,9289.36,5,5,5,15,Champions
CUST_46466,178,5,3569.37,1,1,2,4,Lost
CUST_46467,87,7,6502.7,2,3,4,9,At Risk
CUST_46468,2,9,5576.48,5,4,3,12,Loyal
CUST_46469,89,7,4196.14,2,3,2,7,At Risk
CUST_46470,19,4,3316.2,5,1,1,7,At Risk
CUST_46471,38,7,3501.66,4,3,2,9,At Risk
CUST_46472,100,7,3841.54,2,3,2,7,At Risk
CUST_46473,4,7,4737.93,5,3,2,10,Loyal
CUST_46474,48,9,6674.65,3,4,4,11,Loyal
CUST_46475,121,10,8063.45,2,5,5,12,Loyal
CUST_46476,35,12,9420.7,4,5,5,14,Champions
CUST_46477,65,11,5148.83,3,5,3,11,Loyal
CUST_46478,99,5,5573.46,2,1,3,6,Lost
CUST_46479,131,8,2676.26,2,3,1,6,Lost
CUST_46480,178,3,2157.4,1,1,1,3,Lost
CUST_46481,39,10,6143.35,4,5,4,13,Champions
CUST_46482,56,12,6608.33,3,5,4,12,Loyal
CUST_46483,106,5,5142.52,2,1,3,6,Lost
CUST_46484,3,7,4116.14,5,3,2,10,Loyal
CUST_46485,46,11,7524.23,4,5,4,13,Champions
CUST_46486,114,7,4015.72,2,3,2,7,At Risk
CUST_46487,260,5,3202.5,1,1,1,3,Lost
CUST_46488,78,12,6640.37,3,5,4,12,Loyal
CUST_46489,77,10,8819.15,3,5,5,13,Champions
CUST_46490,61,9,4074.27,3,4,2,9,At Risk
CUST_46491,70,7,6157.19,3,3,4,10,Loyal
CUST_46492,33,10,7252.74,4,5,4,13,Champions
CUST_46493,103,8,2158.09,2,3,1,6,Lost
CUST_46494,77,8,3907.89,3,3,2,8,At Risk
CUST_46495,10,9,7786.4,5,4,5,14,Champions
CUST_46496,143,7,1897.44,2,3,1,6,Lost
CUST_46497,55,12,5827.67,3,5,3,11,Loyal
CUST_46498,25,10,7275.79,4,5,4,13,Champions
CUST_46499,129,8,6178.37,2,3,4,9,At Risk
CUST_46500,217,7,3243.33,1,3,1,5,Lost
CUST_46501,6,8,5496.77,5,3,3,11,Loyal
CUST_46502,100,8,6864.83,2,3,4,9,At Risk
CUST_46503,8,6,4593.71,5,2,2,9,At Risk
CUST_46504,48,7,5262.19,3,3,3,9,At Risk
CUST_46505,56,11,5753.17,3,5,3,11,Loyal
CUST_46506,264,6,3454.81,1,2,2,5,Lost
CUST_46507,106,7,4008.5,2,3,2,7,At Risk
CUST_46508,18,6,1890.07,5,2,1,8,At Risk
CUST_46509,44,10,4912.94,4,5,3,12,Loyal
CUST_46510,29,9,9662.69,4,4,5,13,Champions
CUST_46511,41,10,5421.55,4,5,3,12,Loyal
CUST_46512,60,14,10813.83,3,5,5,13,Champions
CUST_46513,49,10,5365.49,3,5,3,11,Loyal
CUST_46514,1,6,6222.4,5,2,4,11,Loyal
CUST_46515,14,8,5809.09,5,3,3,11,Loyal
CUST_46516,48,10,7600.14,3,5,4,12,Loyal
CUST_46517,143,4,2627.02,2,1,1,4,Lost
CUST_46518,182,8,3710.11,1,3,2,6,Lost
CUST_46519,16,8,7175.37,5,3,4,12,Loyal
CUST_46520,419,5,2760.11,1,1,1,3,Lost
CUST_46521,47,7,4945.27,4,3,3,10,Loyal
CUST_46522,25,9,4904.07,4,4,3,11,Loyal
CUST_46523,91,8,6895.8,2,3,4,9,At Risk
CUST_46524,88,10,7439.48,2,5,4,11,Loyal
CUST_46525,13,7,7761.63,5,3,5,13,Champions
CUST_46526,108,10,5946.55,2,5,3,10,Loyal
CUST_46527,19,7,3657.68,5,3,2,10,Loyal
CUST_46528,20,8,8404.29,5,3,5,13,Champions
CUST_46529,8,4,2041.25,5,1,1,7,At Risk
CUST_46530,54,10,9470.02,3,5,5,13,Champions
CUST_46531,34,6,2963.97,4,2,1,7,At Risk
CUST_46532,74,9,6653.59,3,4,4,11,Loyal
CUST_46533,159,4,1499.34,1,1,1,3,Lost
CUST_46534,18,5,5526.36,5,1,3,9,At Risk
CUST_46535,128,5,2873.65,2,1,1,4,Lost
CUST_46536,276,5,3784.46,1,1,2,4,Lost
CUST_46537,66,3,1922.21,3,1,1,5,Lost
CUST_46538,9,12,11498.26,5,5,5,15,Champions
CUST_46539,142,10,5235.33,2,5,3,10,Loyal
CUST_46540,131,9,5005.5,2,4,3,9,At Risk
CUST_46541,179,7,4229.99,1,3,2,6,Lost
CUST_46542,279,10,6004.03,1,5,3,9,At Risk
CUST_46543,30,8,6376.66,4,3,4,11,Loyal
CUST_46544,28,9,5815.18,4,4,3,11,Loyal
CUST_46545,110,5,1667.99,2,1,1,4,Lost
CUST_46546,121,7,3650.35,2,3,2,7,At Risk
CUST_46547,45,14,10103.84,4,5,5,14,Champions
CUST_46548,11,7,3997.21,5,3,2,10,Loyal
CUST_46549,56,10,7651.97,3,5,4,12,Loyal
CUST_46550,584,4,2679.21,1,1,1,3,Lost
CUST_46551,1,9,5491.44,5,4,3,12,Loyal
CUST_46552,31,6,3810.74,4,2,2,8,At Risk
CUST_46553,2,9,9252.96,5,4,5,14,Champions
CUST_46554,7,7,6202.7,5,3,4,12,Loyal
CUST_46555,294,3,2018.54,1,1,1,3,Lost
CUST_46556,70,6,1860.65,3,2,1,6,Lost
CUST_46557,67,10,7603.7,3,5,4,12,Loyal
CUST_46558,62,7,2985.29,3,3,1,7,At Risk
CUST_46559,168,10,6874.94,1,5,4,10,Loyal
CUST_46560,17,8,9094.26,5,3,5,13,Champions
CUST_46561,9,6,6711.34,5,2,4,11,Loyal
CUST_46562,122,7,9355.89,2,3,5,10,Loyal
CUST_46563,44,6,2466.41,4,2,1,7,At Risk
CUST_46564,78,6,3015.5,3,2,1,6,Lost
CUST_46565,192,6,5742.11,1,2,3,6,Lost
CUST_46566,127,4,5474.11,2,1,3,6,Lost
CUST_46567,51,12,5808.65,3,5,3,11,Loyal
CUST_46568,31,7,4539.5,4,3,2,9,At Risk
CUST_46569,170,12,7775.64,1,5,5,11,Loyal
CUST_46570,129,8,7070.34,2,3,4,9,At Risk
CUST_46571,21,6,4954.07,5,2,3,10,Loyal
CUST_46572,58,8,5660.65,3,3,3,9,At Risk
CUST_46573,430,6,5412.77,1,2,3,6,Lost
CUST_46574,14,6,5664.53,5,2,3,10,Loyal
CUST_46575,13,11,10107.57,5,5,5,15,Champions
CUST_46576,7,7,4546.64,5,3,2,10,Loyal
CUST_46577,51,7,4928.58,3,3,3,9,At Risk
CUST_46578,106,14,10454.46,2,5,5,12,Loyal
CUST_46579,38,7,3806.62,4,3,2,9,At Risk
CUST_46580,205,10,5157.07,1,5,3,9,At Risk
CUST_46581,56,9,6016.13,3,4,3,10,Loyal
CUST_46582,23,9,11568.75,4,4,5,13,Champions
CUST_46583,179,6,1645.68,1,2,1,4,Lost
CUST_46584,33,8,5482.52,4,3,3,10,Loyal
CUST_46585,48,9,9233.02,3,4,5,12,Loyal
CUST_46586,57,9,6252.44,3,4,4,11,Loyal
CUST_46587,1,8,5959.56,5,3,3,11,Loyal
CUST_46588,88,6,4510.14,2,2,2,6,Lost
CUST_46589,28,7,4924.31,4,3,3,10,Loyal
CUST_46590,12,10,6311.71,5,5,4,14,Champions
CUST_46591,38,10,7751.19,4,5,5,14,Champions
CUST_46592,172,5,4772.49,1,1,3,5,Lost
CUST_46593,16,7,6665.01,5,3,4,12,Loyal
CUST_46594,31,11,6051.91,4,5,4,13,Champions
CUST_46595,76,5,2755.05,3,1,1,5,Lost
CUST_46596,45,9,8363.16,4,4,5,13,Champions
CUST_46597,43,9,5765.06,4,4,3,11,Loyal
CUST_46598,95,4,2470.35,2,1,1,4,Lost
CUST_46599,79,16,10012.11,3,5,5,13,Champions
CUST_46600,28,6,2882.89,4,2,1,7,At Risk
CUST_46601,7,11,8785.2,5,5,5,15,Champions
CUST_46602,271,5,4122.67,1,1,2,4,Lost
CUST_46603,4,9,5384.33,5,4,3,12,Loyal
CUST_46604,134,3,1422.68,2,1,1,4,Lost
CUST_46605,29,8,4466.2,4,3,2,9,At Risk
CUST_46606,134,3,1924.56,2,1,1,4,Lost
CUST_46607,43,5,3062.61,4,1,1,6,Lost
CUST_46608,65,11,5262.99,3,5,3,11,Loyal
CUST_46609,20,13,7057.71,5,5,4,14,Champions
CUST_46610,38,10,5236.9,4,5,3,12,Loyal
CUST_46611,6,8,5325.13,5,3,3,11,Loyal
CUST_46612,17,12,9700.63,5,5,5,15,Champions
CUST_46613,16,7,4505.58,5,3,2,10,Loyal
CUST_46614,29,9,5139.14,4,4,3,11,Loyal
CUST_46615,211,9,8504.96,1,4,5,10,Loyal
CUST_46616,163,2,782.78,1,1,1,3,Lost
CUST_46617,94,7,3509.51,2,3,2,7,At Risk
CUST_46618,7,14,8911.25,5,5,5,15,Champions
CUST_46619,129,6,4129.04,2,2,2,6,Lost
CUST_46620,11,7,3226.52,5,3,1,9,At Risk
CUST_46621,152,10,6065.65,1,5,4,10,Loyal
CUST_46622,157,11,8358.54,1,5,5,11,Loyal
CUST_46623,80,10,5484.59,3,5,3,11,Loyal
CUST_46624,142,5,2999.11,2,1,1,4,Lost
CUST_46625,61,10,8514.05,3,5,5,13,Champions
CUST_46626,19,11,4869.26,5,5,3,13,Champions
CUST_46627,207,4,3824.66,1,1,2,4,Lost
CUST_46628,21,10,9286.95,5,5,5,15,Champions
CUST_46629,107,7,1852.07,2,3,1,6,Lost
CUST_46630,152,8,2591.31,1,3,1,5,Lost
CUST_46631,255,5,2150.05,1,1,1,3,Lost
CUST_46632,66,4,3739.34,3,1,2,6,Lost
CUST_46633,63,8,7054.36,3,3,4,10,Loyal
CUST_46634,9,14,9271.33,5,5,5,15,Champions
CUST_46635,241,14,13112.05,1,5,5,11,Loyal
CUST_46636,406,3,2978.91,1,1,1,3,Lost
CUST_46637,53,5,2884.29,3,1,1,5,Lost
CUST_46638,26,14,15258.51,4,5,5,14,Champions
CUST_46639,198,5,2141.66,1,1,1,3,Lost
CUST_46640,14,8,5726.48,5,3,3,11,Loyal
CUST_46641,107,4,3188.9,2,1,1,4,Lost
CUST_46642,4,7,2983.13,5,3,1,9,At Risk
CUST_46643,48,6,3965.65,3,2,2,7,At Risk
CUST_46644,50,3,525.89,3,1,1,5,Lost
CUST_46645,7,10,6302.31,5,5,4,14,Champions
CUST_46646,74,9,4887.68,3,4,3,10,Loyal
CUST_46647,4,5,3983.08,5,1,2,8,At Risk
CUST_46648,404,4,3590.79,1,1,2,4,Lost
CUST_46649,22,8,8139.8,4,3,5,12,Loyal
CUST_46650,32,11,7237.54,4,5,4,13,Champions
CUST_46651,11,9,4952.1,5,4,3,12,Loyal
CUST_46652,23,10,7108.0,4,5,4,13,Champions
CUST_46653,109,11,5091.16,2,5,3,10,Loyal
CUST_46654,69,8,8122.33,3,3,5,11,Loyal
CUST_46655,91,6,2345.0,2,2,1,5,Lost
CUST_46656,104,10,10228.47,2,5,5,12,Loyal
CUST_46657,98,7,5414.0,2,3,3,8,At Risk
CUST_46658,111,6,4088.22,2,2,2,6,Lost
CUST_46659,135,9,5215.78,2,4,3,9,At Risk
CUST_46660,39,10,4468.58,4,5,2,11,Loyal
CUST_46661,122,6,3733.52,2,2,2,6,Lost
CUST_46662,140,6,4124.05,2,2,2,6,Lost
CUST_46663,78,10,7290.42,3,5,4,12,Loyal
CUST_46664,16,8,5391.08,5,3,3,11,Loyal
CUST_46665,35,7,5814.32,4,3,3,10,Loyal
CUST_46666,97,10,8032.96,2,5,5,12,Loyal
CUST_46667,26,8,7844.26,4,3,5,12,Loyal
CUST_46668,74,8,6006.04,3,3,3,9,At Risk
CUST_46669,95,4,3949.42,2,1,2,5,Lost
CUST_46670,3,9,4675.59,5,4,2,11,Loyal
CUST_46671,61,6,4641.83,3,2,2,7,At Risk
CUST_46672,107,5,5050.29,2,1,3,6,Lost
CUST_46673,216,7,4417.59,1,3,2,6,Lost
CUST_46674,129,12,7488.15,2,5,4,11,Loyal
CUST_46675,73,13,6804.11,3,5,4,12,Loyal
CUST_46676,45,10,4951.24,4,5,3,12,Loyal
CUST_46677,4,12,8964.74,5,5,5,15,Champions
CUST_46678,83,8,5657.27,3,3,3,9,At Risk
CUST_46679,5,14,10014.9,5,5,5,15,Champions
CUST_46680,22,8,8140.75,4,3,5,12,Loyal
CUST_46681,78,7,6557.1,3,3,4,10,Loyal
CUST_46682,6,10,6056.4,5,5,4,14,Champions
CUST_46683,42,9,5106.91,4,4,3,11,Loyal
CUST_46684,159,5,3761.75,1,1,2,4,Lost
CUST_46685,8,6,3761.89,5,2,2,9,At Risk
CUST_46686,36,7,5714.58,4,3,3,10,Loyal
CUST_46687,22,6,1994.98,4,2,1,7,At Risk
CUST_46688,54,10,6460.14,3,5,4,12,Loyal
CUST_46689,24,10,5252.57,4,5,3,12,Loyal
CUST_46690,39,12,5830.64,4,5,3,12,Loyal
CUST_46691,3,11,7692.06,5,5,5,15,Champions
CUST_46692,10,5,3179.79,5,1,1,7,At Risk
CUST_46693,77,10,7116.4,3,5,4,12,Loyal
CUST_46694,331,7,3697.34,1,3,2,6,Lost
CUST_46695,4,7,2548.53,5,3,1,9,At Risk
CUST_46696,18,2,2154.65,5,1,1,7,At Risk
CUST_46697,19,9,5949.77,5,4,3,12,Loyal
CUST_46698,35,13,7885.15,4,5,5,14,Champions
CUST_46699,99,13,6117.5,2,5,4,11,Loyal
CUST_46700,99,5,2189.94,2,1,1,4,Lost
CUST_46701,16,9,5456.89,5,4,3,12,Loyal
CUST_46702,9,8,6773.76,5,3,4,12,Loyal
CUST_46703,23,11,6554.84,4,5,4,13,Champions
CUST_46704,38,6,4069.66,4,2,2,8,At Risk
CUST_46705,215,6,5076.97,1,2,3,6,Lost
CUST_46706,91,9,6841.1,2,4,4,10,Loyal
CUST_46707,47,7,3999.86,4,3,2,9,At Risk
CUST_46708,46,11,6438.71,4,5,4,13,Champions
CUST_46709,35,6,2800.22,4,2,1,7,At Risk
CUST_46710,281,5,4212.22,1,1,2,4,Lost
CUST_46711,130,8,8700.75,2,3,5,10,Loyal
CUST_46712,267,5,3233.82,1,1,1,3,Lost
CUST_46713,311,6,3320.72,1,2,1,4,Lost
CUST_46714,104,8,4170.95,2,3,2,7,At Risk
CUST_46715,15,7,5179.82,5,3,3,11,Loyal
CUST_46716,66,15,6254.9,3,5,4,12,Loyal
CUST_46717,84,8,6752.58,3,3,4,10,Loyal
CUST_46718,487,4,2965.61,1,1,1,3,Lost
CUST_46719,31,7,4271.15,4,3,2,9,At Risk
CUST_46720,21,9,4953.23,5,4,3,12,Loyal
CUST_46721,59,12,15904.1,3,5,5,13,Champions
CUST_46722,1,9,6645.17,5,4,4,13,Champions
CUST_46723,51,11,9142.98,3,5,5,13,Champions
CUST_46724,75,4,1745.57,3,1,1,5,Lost
CUST_46725,145,8,7324.87,2,3,4,9,At Risk
CUST_46726,57,7,5377.94,3,3,3,9,At Risk
CUST_46727,236,8,1783.81,1,3,1,5,Lost
CUST_46728,25,12,7542.52,4,5,4,13,Champions
CUST_46729,20,13,7238.02,5,5,4,14,Champions
CUST_46730,136,6,7396.88,2,2,4,8,At Risk
CUST_46731,191,11,9451.83,1,5,5,11,Loyal
CUST_46732,29,3,2039.26,4,1,1,6,Lost
CUST_46733,226,7,4576.06,1,3,2,6,Lost
CUST_46734,56,10,5414.99,3,5,3,11,Loyal
CUST_46735,80,13,7852.5,3,5,5,13,Champions
CUST_46736,10,9,6676.19,5,4,4,13,Champions
CUST_46737,131,7,4197.89,2,3,2,7,At Risk
CUST_46738,18,11,7854.83,5,5,5,15,Champions
CUST_46739,252,6,6496.86,1,2,4,7,At Risk
CUST_46740,64,10,6756.34,3,5,4,12,Loyal
CUST_46741,2,7,4146.79,5,3,2,10,Loyal
CUST_46742,6,9,6818.99,5,4,4,13,Champions
CUST_46743,58,7,8501.28,3,3,5,11,Loyal
CUST_46744,118,10,10210.94,2,5,5,12,Loyal
CUST_46745,38,7,3610.18,4,3,2,9,At Risk
CUST_46746,34,8,3681.02,4,3,2,9,At Risk
CUST_46747,19,11,4830.33,5,5,3,13,Champions
CUST_46748,5,6,4542.77,5,2,2,9,At Risk
CUST_46749,30,7,5505.75,4,3,3,10,Loyal
CUST_46750,226,1,337.18,1,1,1,3,Lost
CUST_46751,107,7,3425.58,2,3,1,6,Lost
CUST_46752,45,5,2976.58,4,1,1,6,Lost
CUST_46753,152,9,8256.61,1,4,5,10,Loyal
CUST_46754,89,11,6385.52,2,5,4,11,Loyal
CUST_46755,27,13,9254.63,4,5,5,14,Champions
CUST_46756,23,9,6042.49,4,4,4,12,Loyal
CUST_46757,112,6,4406.46,2,2,2,6,Lost
CUST_46758,222,10,5862.37,1,5,3,9,At Risk
CUST_46759,62,12,12554.52,3,5,5,13,Champions
CUST_46760,59,7,6465.07,3,3,4,10,Loyal
CUST_46761,3,9,3308.92,5,4,1,10,Loyal
CUST_46762,1,8,4475.96,5,3,2,10,Loyal
CUST_46763,134,2,619.66,2,1,1,4,Lost
CUST_46764,211,5,5328.83,1,1,3,5,Lost
CUST_46765,62,6,3650.61,3,2,2,7,At Risk
CUST_46766,9,8,9192.15,5,3,5,13,Champions
CUST_46767,13,8,5572.81,5,3,3,11,Loyal
CUST_46768,146,11,8653.3,2,5,5,12,Loyal
CUST_46769,96,4,2025.06,2,1,1,4,Lost
CUST_46770,4,12,7749.22,5,5,5,15,Champions
CUST_46771,100,5,1705.55,2,1,1,4,Lost
CUST_46772,40,6,4495.87,4,2,2,8,At Risk
CUST_46773,38,9,6023.01,4,4,3,11,Loyal
CUST_46774,153,6,3064.11,1,2,1,4,Lost
CUST_46775,58,8,3133.45,3,3,1,7,At Risk
CUST_46776,42,7,5172.83,4,3,3,10,Loyal
CUST_46777,151,7,5422.59,1,3,3,7,At Risk
CUST_46778,13,5,3757.93,5,1,2,8,At Risk
CUST_46779,49,13,8208.17,3,5,5,13,Champions
CUST_46780,433,4,2438.73,1,1,1,3,Lost
CUST_46781,10,5,3441.92,5,1,2,8,At Risk
CUST_46782,131,12,6034.56,2,5,3,10,Loyal
CUST_46783,50,6,4448.81,3,2,2,7,At Risk
CUST_46784,411,6,6822.22,1,2,4,7,At Risk
CUST_46785,91,11,10152.06,2,5,5,12,Loyal
CUST_46786,87,3,2030.93,2,1,1,4,Lost
CUST_46787,225,6,1984.39,1,2,1,4,Lost
CUST_46788,69,8,4015.43,3,3,2,8,At Risk
CUST_46789,65,14,9350.75,3,5,5,13,Champions
CUST_46790,26,4,2237.41,4,1,1,6,Lost
CUST_46791,21,5,2347.29,5,1,1,7,At Risk
CUST_46792,89,8,5755.68,2,3,3,8,At Risk
CUST_46793,47,8,5852.27,4,3,3,10,Loyal
CUST_46794,74,4,3583.87,3,1,2,6,Lost
CUST_46795,3,10,5852.12,5,5,3,13,Champions
CUST_46796,31,7,4196.04,4,3,2,9,At Risk
CUST_46797,84,14,9248.17,3,5,5,13,Champions
CUST_46798,78,10,9269.92,3,5,5,13,Champions
CUST_46799,73,10,6039.14,3,5,3,11,Loyal
CUST_46800,25,9,9185.19,4,4,5,13,Champions
CUST_46801,163,7,3735.58,1,3,2,6,Lost
CUST_46802,172,6,2999.74,1,2,1,4,Lost
CUST_46803,27,14,11317.52,4,5,5,14,Champions
CUST_46804,449,5,2851.17,1,1,1,3,Lost
CUST_46805,57,14,16028.49,3,5,5,13,Champions
CUST_46806,14,10,5372.46,5,5,3,13,Champions
CUST_46807,70,10,4426.59,3,5,2,10,Loyal
CUST_46808,158,10,6173.89,1,5,4,10,Loyal
CUST_46809,77,9,7150.66,3,4,4,11,Loyal
CUST_46810,85,7,3336.09,2,3,1,6,Lost
CUST_46811,47,5,2261.28,4,1,1,6,Lost
CUST_46812,51,10,9593.53,3,5,5,13,Champions
CUST_46813,31,5,2258.67,4,1,1,6,Lost
CUST_46814,106,9,7130.22,2,4,4,10,Loyal
CUST_46815,128,8,4358.1,2,3,2,7,At Risk
CUST_46816,149,10,10319.35,1,5,5,11,Loyal
CUST_46817,100,5,4071.29,2,1,2,5,Lost
CUST_46818,197,6,4901.04,1,2,3,6,Lost
CUST_46819,45,12,11383.27,4,5,5,14,Champions
